deltaTime,deltaPress,Sum_1,Sum_2,Sn
530.4,3628.00977,528.0,-19.48731,7.12932399089,6.26909628371,13.3984202746
532.8,3627.96289,530.4,-19.53467,7.13124517031,6.27363143887,13.4048766092
535.2,3627.91553,532.8,-19.58252,7.13316266589,6.27814611923,13.4113087851
537.6,3627.86768,535.2,-19.63013,7.1350764917,6.28264050881,13.4177170005
540.0,3627.82007,537.6,-19.67774,7.13698666179,6.28711478921,13.424101451
542.4,3627.77246,540.0,-19.72559,7.13889319008,6.29156913956,13.4304623296
544.8,3627.72461,542.4,-19.7732,7.14079609043,6.29600373663,13.4367998271
547.2,3627.677,544.8,-19.82105,7.14269537664,6.30041875484,13.4431141315
549.6,3627.62915,547.2,-19.8689,7.14459106239,6.30481436631,13.4494054287
552.0,3627.5813,549.6,-19.917,7.14648316131,6.30919074091,13.4556739022
554.4,3627.5332,552.0,-19.96485,7.14837168696,6.31354804628,13.4619197332
556.8,3627.48535,554.4,-20.01294,7.1502566528,6.31788644788,13.4681431007
559.2,3627.43726,556.8,-20.06104,7.15213807223,6.32220610902,13.4743441812
561.6,3627.38916,559.2,-20.10914,7.15401595856,6.32650719092,13.4805231495
564.0,3627.34106,561.6,-20.15748,7.15589032505,6.33078985271,13.4866801778
566.4,3627.29272,564.0,-20.20582,7.15776118485,6.3350542515,13.4928154364
568.8,3627.24438,566.4,-20.25416,7.15962855108,6.33930054238,13.4989290935
571.2,3627.19604,568.8,-20.30249,7.16149243675,6.34352887849,13.5050213152
573.6,3627.14771,571.2,-20.35108,7.16335285481,6.34773941103,13.5110922658
576.0,3627.09912,573.6,-20.39942,7.16520981814,6.35193228929,13.5171421074
578.4,3627.05078,576.0,-20.448,7.16706333955,6.3561076607,13.5231710002
580.8,3627.0022,578.4,-20.49683,7.16891343177,6.36026567084,13.5291791026
583.2,3626.95337,580.8,-20.54541,7.17076010748,6.36440646351,13.535166571
585.6,3626.90479,583.2,-20.59424,7.17260337925,6.36853018069,13.5411335599
588.0,3626.85596,585.6,-20.64307,7.17444325963,6.37263696265,13.5470802223
590.4,3626.80713,588.0,-20.6919,7.17627976106,6.3767269479,13.553006709
592.8,3626.7583,590.4,-20.74097,7.17811289593,6.38080027329,13.5589131692
595.2,3626.70923,592.8,-20.7898,7.17994267657,6.38485707398,13.5647997506
597.6,3626.6604,595.2,-20.83887,7.18176911523,6.38889748352,13.5706665987
600.0,3626.61133,597.6,-20.88819,7.18359222409,6.39292163382,13.5765138579
602.4,3626.56201,600.0,-20.93726,7.18541201527,6.39692965522,13.5823416705
604.8,3626.51294,602.4,-20.98658,7.18722850082,6.40092167649,13.5881501773
607.2,3626.46362,604.8,-21.03589,7.18904169274,6.40489782487,13.5939395176
609.6,3626.41431,607.2,-21.08521,7.19085160294,6.40885822608,13.599709829
612.0,3626.36499,609.6,-21.13477,7.19265824329,6.41280300437,13.6054612477
614.4,3626.31543,612.0,-21.18409,7.19446162557,6.41673228251,13.6111939081
616.8,3626.26611,614.4,-21.23365,7.19626176151,6.42064618183,13.6169079433
619.2,3626.21655,616.8,-21.28345,7.19805866279,6.42454482225,13.622603485
621.6,3626.16675,619.2,-21.33301,7.19985234101,6.42842832228,13.6282806633
624.0,3626.11719,621.6,-21.38282,7.2016428077,6.43229679905,13.6339396068
626.4,3626.06738,624.0,-21.43262,7.20343007435,6.43615036837,13.6395804427
628.8,3626.01758,626.4,-21.48243,7.20521415238,6.43998914468,13.6452032971
631.2,3625.96777,628.8,-21.53248,7.20699505314,6.44381324111,13.6508082943
633.6,3625.91772,631.2,-21.58228,7.20877278793,6.44762276953,13.6563955575
636.0,3625.86792,633.6,-21.63233,7.21054736799,6.4514178405,13.6619652085
638.4,3625.81787,636.0,-21.68262,7.21231880449,6.45519856334,13.6675173678
640.8,3625.76758,638.4,-21.73267,7.21408710855,6.45896504614,13.6730521547
643.2,3625.71753,640.8,-21.78296,7.21585229123,6.46271739575,13.678569687
645.6,3625.66724,643.2,-21.83326,7.21761436353,6.46645571786,13.6840700814
648.0,3625.61694,645.6,-21.88355,7.21937333639,6.47018011696,13.6895534533
650.4,3625.56665,648.0,-21.93384,7.2211292207,6.47389069635,13.6950199171
652.8,3625.51636,650.4,-21.98438,7.22288202728,6.47758755823,13.7004695855
655.2,3625.46582,652.8,-22.03492,7.22463176691,6.48127080365,13.7059025706
657.6,3625.41528,655.2,-22.08545,7.22637845029,6.48494053254,13.7113189828
660.0,3625.36475,657.6,-22.13624,7.22812208809,6.48859684374,13.7167189318
662.4,3625.31396,660.0,-22.18702,7.22986269091,6.49223983502,13.7221025259
664.8,3625.26318,662.4,-22.2378,7.23160026929,6.49586960307,13.7274698724
667.2,3625.2124,664.8,-22.28858,7.23333483373,6.49948624354,13.7328210773
669.6,3625.16162,667.2,-22.33936,7.23506639467,6.50308985104,13.7381562457
672.0,3625.11084,669.6,-22.39039,7.23679496249,6.50668051918,13.7434754817
674.4,3625.05981,672.0,-22.44141,7.23852054751,6.51025834052,13.748778888
676.8,3625.00879,674.4,-22.49244,7.24024316002,6.51382340669,13.7540665667
679.2,3624.95776,676.8,-22.54346,7.24196281024,6.51737580829,13.7593386185
681.6,3624.90674,679.2,-22.59473,7.24367950833,6.520915635,13.7645951433
684.0,3624.85547,681.6,-22.646,7.24539326443,6.52444297552,13.7698362399
686.4,3624.8042,684.0,-22.69727,7.24710408858,6.52795791762,13.7750620062
688.8,3624.75293,686.4,-22.74854,7.24881199082,6.53146054817,13.780272539
691.2,3624.70166,688.8,-22.80005,7.2505169811,6.53495095311,13.7854679342
693.6,3624.65015,691.2,-22.85157,7.25221906933,6.53842921749,13.7906482868
696.0,3624.59863,693.6,-22.90308,7.25391826538,6.54189542547,13.7958136909
