Time,Pressure,deltaTime,deltaPress,Sum_1,Sum_2,Sn
3415.68,3559.62695,3412.54,-81.37866,8.32665549439,8.13521216104,16.4618676554
3417.34,3559.59497,3414.19,-81.41064,8.3270546817,8.135695555,16.4627502367
3418.99,3559.56299,3415.85,-81.44262,8.32745612759,8.13618164294,16.4636377705
3420.65,3559.53101,3417.5,-81.47436,8.32785499548,8.1366645686,16.4645195641
3422.3,3559.49927,3419.16,-81.50634,8.32825612028,8.13715018585,16.4654063061
3423.96,3559.46729,3420.82,-81.53833,8.32865708424,8.1376355674,16.4662926516
3425.62,3559.4353,3422.47,-81.57007,8.3290554735,8.1381177916,16.4671732651
3427.27,3559.40356,3424.13,-81.60205,8.32945611714,8.13860270383,16.468058821
3428.93,3559.37158,3425.78,-81.63403,8.32985418826,8.13908446199,16.4689386503
3430.58,3559.3396,3427.44,-81.66577,8.3302545121,8.13956890581,16.4698234179
3432.24,3559.30786,3429.1,-81.69775,8.33065467574,8.14005311506,16.4707077908
3433.9,3559.27588,3430.75,-81.72949,8.33105227013,8.14053417515,16.4715864453
3435.55,3559.24414,3432.41,-81.76147,8.33145211472,8.14101791734,16.4724700321
3437.21,3559.21216,3434.06,-81.79345,8.33184939225,8.14149851364,16.4733479059
3438.86,3559.18018,3435.72,-81.82519,8.33224891831,8.14198178968,16.474230708
3440.52,3559.14844,3437.38,-81.85717,8.33264828481,8.14246483227,16.4751131171
3442.18,3559.11646,3439.03,-81.88916,8.3330450875,8.14294473386,16.4759898214
3443.83,3559.08447,3440.69,-81.9209,8.33344413623,8.14342731165,16.4768714479
3445.49,3559.05273,3442.34,-81.95288,8.33384062331,8.14390675167,16.477747375
3447.14,3559.02075,3444.0,-81.98462,8.33423935478,8.14438886555,16.4786282203
3448.8,3558.98901,3445.66,-82.0166,8.33463792731,8.1448707471,16.4795086744
3450.46,3558.95703,3447.31,-82.04834,8.33503394145,8.14534949575,16.4803834372
3452.11,3558.92529,3448.97,-82.08032,8.33543219748,8.14583091473,16.4812631122
3453.77,3558.89331,3450.62,-82.11206,8.33582789726,8.14630920402,16.4821371013
3455.42,3558.86157,3452.28,-82.14404,8.33622583728,8.14679016131,16.4830159986
3457.08,3558.82959,3453.94,-82.17578,8.336623619,8.14727088739,16.4838945064
3458.74,3558.79785,3455.59,-82.20776,8.33701884771,8.14774848863,16.4847673363
3460.39,3558.76587,3457.25,-82.2395,8.33741631418,8.14822875434,16.4856450685
3462.05,3558.73413,3458.9,-82.27148,8.33781122978,8.14870589843,16.4865171282
3463.7,3558.70215,3460.56,-82.30322,8.33820838149,8.14918570467,16.4873940862
3465.36,3558.67041,3462.22,-82.3352,8.33860537553,8.1496652808,16.4882706563
3467.02,3558.63843,3463.87,-82.36694,8.33899982192,8.15014174011,16.489141562
3468.67,3558.60669,3465.53,-82.39892,8.33939650195,8.15062085808,16.49001736
3470.33,3558.57471,3467.18,-82.43066,8.33979063647,8.15109686242,16.4908874989
3471.98,3558.54297,3468.84,-82.46264,8.34018700299,8.1515755231,16.4917625261
3473.64,3558.51099,3470.5,-82.49438,8.34058321246,8.15205395478,16.4926371672
3475.3,3558.47925,3472.15,-82.52636,8.34097687963,8.15252927761,16.4935061572
3476.95,3558.44727,3473.81,-82.5581,8.34137277633,8.15300725331,16.4943800296
3478.61,3558.41553,3475.46,-82.59009,8.34176613285,8.15348212334,16.4952482562
3480.26,3558.38354,3477.12,-82.62182,8.34216171728,8.15395964392,16.4961213612
3481.92,3558.35181,3478.78,-82.65356,8.34255714528,8.15443693659,16.4969940819
3483.58,3558.32007,3480.43,-82.68554,8.34295003629,8.15491112835,16.4978611646
3485.23,3558.28809,3482.09,-82.71728,8.34334515275,8.15538796721,16.49873312
3486.89,3558.25635,3483.74,-82.74926,8.34373773434,8.15586170832,16.4995994427
3488.54,3558.22437,3485.4,-82.781,8.34413253976,8.15633809423,16.500470634
3490.2,3558.19263,3487.06,-82.81274,8.34452718936,8.1568142533,16.5013414427
3491.86,3558.16089,3488.71,-82.84472,8.34491930727,8.15728731936,16.5022066266
3493.51,3558.12891,3490.37,-82.87646,8.34531364656,8.15776302677,16.5030766733
3495.17,3558.09717,3492.02,-82.90844,8.34570545627,8.15823564432,16.5039411006
3496.82,3558.06519,3493.68,-82.94018,8.34609948573,8.15871090092,16.5048103867
3498.48,3558.03345,3495.34,-82.97192,8.34649336,8.15918593177,16.5056792918
3500.14,3558.00171,3496.99,-83.0039,8.34688470785,8.15965787747,16.5065425853
3501.79,3557.96973,3498.65,-83.03564,8.34727827301,8.16013245878,16.5074107318
3503.45,3557.93799,3500.3,-83.06738,8.34766931387,8.16060395809,16.508273272
3505.1,3557.90625,3501.96,-83.09912,8.34806257042,8.16107809074,16.5091406612
3506.76,3557.87451,3503.62,-83.1311,8.34845567239,8.16155199869,16.5100076711
3508.42,3557.84253,3505.27,-83.16284,8.3488462532,8.16202282931,16.5108690825
3510.07,3557.81079,3506.93,-83.19458,8.34923904728,8.16249628986,16.5117353371
3511.73,3557.77905,3508.58,-83.22656,8.34962932229,8.1629666762,16.5125959985
3513.38,3557.74707,3510.24,-83.2583,8.35002180896,8.16343969019,16.5134614992
3515.04,3557.71533,3511.9,-83.29004,8.35041414165,8.16391248055,16.5143266222
3516.7,3557.68359,3513.55,-83.32202,8.35080395842,8.16438220135,16.5151861598
3518.35,3557.65161,3515.21,-83.35376,8.35119598442,8.16485454641,16.5160505308
3520.01,3557.61987,3516.86,-83.3855,8.35158549659,8.16532382503,16.5169093216
3521.66,3557.58813,3518.52,-83.41723,8.35197721639,8.16579572563,16.517772942
3523.32,3557.5564,3520.18,-83.44897,8.35236878281,8.16626740365,16.5186361865
3524.98,3557.52466,3521.83,-83.48095,8.35275783852,8.16673601986,16.5194938584
3526.63,3557.49268,3523.49,-83.51269,8.35314909945,8.16720725468,16.5203563541
3528.29,3557.46094,3525.14,-83.54443,8.35353785174,8.16767543077,16.5212132825
3529.94,3557.4292,3526.8,-83.57617,8.35392880767,8.16814622321,16.5220750309
3531.6,3557.39746,3528.46,-83.60815,8.3543196108,8.16861679411,16.5229364049
3533.26,3557.36548,3530.11,-83.63989,8.35470790841,8.16908431091,16.5237922193
3534.91,3557.33374,3531.77,-83.67163,8.35509840725,8.16955444069,16.5246528479
3536.57,3557.302,3533.42,-83.70337,8.35548640263,8.17002151943,16.5255079221
3538.22,3557.27026,3535.08,-83.7351,8.35587659765,8.17049120891,16.5263678066
3539.88,3557.23853,3536.74,-83.76684,8.35626664047,8.17096067788,16.5272273183
3541.54,3557.20679,3538.39,-83.79858,8.35665418293,8.17142710041,16.5280812833
3543.19,3557.17505,3540.05,-83.83056,8.35704392264,8.17189613032,16.528940053
3544.85,3557.14307,3541.7,-83.8623,8.35743116405,8.17236211684,16.5297932809
3546.5,3557.11133,3543.36,-83.89404,8.35782060112,8.17283070851,16.5306513096
3548.16,3557.07959,3545.02,-83.92578,8.35820988658,8.1732990807,16.5315089673
3549.82,3557.04785,3546.67,-83.95752,8.35859667683,8.17376441408,16.5323610909
3551.47,3557.01611,3548.33,-83.98925,8.35898566035,8.17423234925,16.5332180096
3553.13,3556.98438,3549.98,-84.02099,8.35937215071,8.17469724865,16.5340693994
3554.78,3556.95264,3551.64,-84.05273,8.35976083277,8.17516474762,16.5349255804
3556.44,3556.9209,3553.3,-84.08447,8.3601493638,8.17563202814,16.5357813919
3558.1,3556.88916,3554.95,-84.11621,8.36053540475,8.17609627744,16.5366316822
3559.75,3556.85742,3556.61,-84.14819,8.36092363502,8.17656312298,16.537486758
3561.41,3556.82544,3558.26,-84.17993,8.36130937725,8.17702694032,16.5383363176
3563.06,3556.7937,3559.92,-84.21167,8.36169730721,8.17749335168,16.5391906589
3564.72,3556.76196,3561.58,-84.24341,8.36208508674,8.17795954561,16.5400446323
3566.38,3556.73022,3563.23,-84.27514,8.36247038129,8.17842271587,16.5408930972
3568.03,3556.69849,3564.89,-84.30688,8.36285786121,8.17888847683,16.541746338
3569.69,3556.66675,3566.54,-84.33862,8.36324285818,8.17935121713,16.5425940753
3571.34,3556.63501,3568.2,-84.37036,8.36363003896,8.17981654594,16.5434465849
3573.0,3556.60327,3569.86,-84.4021,8.36401706989,8.18028165832,16.5442987282
3574.66,3556.57153,3571.51,-84.43384,8.36440162091,8.18074375454,16.5451453754
3576.31,3556.53979,3573.17,-84.46557,8.36478835339,8.18120843596,16.5459967893
3577.97,3556.50806,3574.82,-84.49731,8.36517260799,8.18167010421,16.5468427122
3579.62,3556.47632,3576.48,-84.52905,8.36555904247,8.18213435547,16.5476933979
3581.28,3556.44458,3578.14,-84.56079,8.36594532767,8.18259839131,16.548543719
3582.94,3556.41284,3579.79,-84.59253,8.36632913804,8.18305941846,16.5493885565
3584.59,3556.3811,3581.45,-84.62426,8.36671512594,8.18352302533,16.5502381513
3586.25,3556.34937,3583.1,-84.656,8.36709864103,8.18398362649,16.5510822675
3587.9,3556.31763,3584.76,-84.68774,8.36748433208,8.18444680519,16.5519311373
3589.56,3556.28589,3586.42,-84.71948,8.36786987443,8.18490976945,16.5527796439
3591.22,3556.25415,3588.07,-84.75122,8.368252947,8.18536973246,16.5536226795
3592.87,3556.22241,3589.73,-84.78296,8.36863819319,8.18583226974,16.5544704629
3594.53,3556.19067,3591.38,-84.81469,8.3690209716,8.18629180873,16.5553127803
3596.18,3556.15894,3593.04,-84.84619,8.36940592208,8.18675391981,16.5561598419
3597.84,3556.12744,3594.7,-84.87793,8.36979072443,8.18721581744,16.5570065419
3599.5,3556.0957,3596.35,-84.90967,8.37017306201,8.18767472122,16.5578477832
3601.15,3556.06396,3598.01,-84.9414,8.37055756934,8.18813619383,16.5586937632
3602.81,3556.03223,3599.66,-84.97314,8.3709396139,8.18859467554,16.5595342894
3604.46,3556.00049,3601.32,-85.00488,8.37132382665,8.18905572391,16.5603795506
3606.12,3555.96875,3602.98,-85.03662,8.37170789183,8.1895165598,16.5612244516
3607.78,3555.93701,3604.63,-85.06836,8.37208949725,8.18997440922,16.5620639065
3609.43,3555.90527,3606.29,-85.10009,8.37247326854,8.19043482205,16.5629080906
3611.09,3555.87354,3607.94,-85.13183,8.37285458206,8.19089225133,16.5637468334
3612.74,3555.8418,3609.6,-85.16357,8.3732380599,8.19135224186,16.5645903018
3614.4,3555.81006,3611.26,-85.19531,8.37362139074,8.1918120209,16.5654334116
3616.06,3555.77832,3612.91,-85.2268,8.3740022668,8.19226882079,16.5662710876
3617.71,3555.74683,3614.57,-85.25854,8.37438530486,8.19272817869,16.5671134836
3619.37,3555.71509,3616.22,-85.29028,8.37476589013,8.19318456037,16.5679504505
3621.02,3555.68335,3617.88,-85.32202,8.37514863586,8.19364349791,16.5687921338
3622.68,3555.65161,3619.54,-85.35351,8.37553123516,8.19410222492,16.5696334601
3624.34,3555.62012,3621.19,-85.38525,8.37591138463,8.19455798008,16.5704693647
3625.99,3555.58838,3622.85,-85.41699,8.37629369227,8.19501628789,16.5713099802
3627.65,3555.55664,3624.5,-85.44848,8.37667355206,8.19547162674,16.5721451788
3629.3,3555.52515,3626.16,-85.48022,8.37705556848,8.1959295161,16.5729850846
3630.96,3555.49341,3627.82,-85.51196,8.37743743902,8.19638719589,16.5738246349
3632.62,3555.46167,3629.47,-85.54345,8.37781686468,8.19684191109,16.5746587758
3634.27,3555.43018,3631.13,-85.57519,8.37819844467,8.19729917358,16.5754976183
3635.93,3555.39844,3632.78,-85.60669,8.37857758175,8.19775347437,16.5763310561
3637.58,3555.36694,3634.44,-85.63842,8.37895887163,8.19821032033,16.577169192
3639.24,3555.33521,3636.1,-85.67016,8.37934001619,8.19866695767,16.5780069739
3640.9,3555.30347,3637.75,-85.70166,8.37971872078,8.19912063764,16.5788393584
3642.55,3555.27197,3639.41,-85.7334,8.38009957589,8.19957685958,16.5796764355
3644.21,3555.24023,3641.06,-85.76489,8.380477993,8.20003012703,16.58050812
3645.86,3555.20874,3642.72,-85.79663,8.3808585591,8.20048593432,16.5813444934
3647.52,3555.177,3644.38,-85.82812,8.38123898042,8.20094153395,16.5821805144
3649.18,3555.14551,3646.03,-85.85986,8.38161696669,8.2013941834,16.5830111501
3650.83,3555.11377,3647.69,-85.8916,8.38199709966,8.20184936951,16.5838464692
3652.49,3555.08203,3649.34,-85.92309,8.38237479953,8.20230160831,16.5846764078
3654.14,3555.05054,3651.0,-85.95483,8.38275464459,8.20275638166,16.5855110263
3655.8,3555.0188,3652.66,-85.98633,8.38313434543,8.20321094828,16.5863452937
3657.46,3554.9873,3654.31,-86.01806,8.38351161609,8.20366257187,16.587174188
3659.11,3554.95557,3655.97,-86.0498,8.38389102966,8.20411672685,16.5880077565
3660.77,3554.92383,3657.62,-86.0813,8.38426801501,8.20456794165,16.5888359567
3662.42,3554.89233,3659.28,-86.11303,8.38464714175,8.20502168573,16.5896688275
3664.08,3554.8606,3660.94,-86.14453,8.38502612482,8.20547522402,16.5905013488
3665.74,3554.8291,3662.59,-86.17627,8.38540268257,8.2059258264,16.591328509
3667.39,3554.79736,3664.25,-86.20801,8.38578137946,8.20637895491,16.5921603344
3669.05,3554.76562,3665.72,-86.23608,8.38611661184,8.20678004796,16.5928966598
3670.52,3554.73755,3667.2,-86.2644,8.38645401122,8.20718370708,16.5936377183
3672.0,3554.70923,3668.86,-86.29614,8.38683231026,8.20763626609,16.5944685764
3673.66,3554.67749,3670.51,-86.32763,8.38720818863,8.20808589597,16.5952940846
3675.31,3554.646,3672.17,-86.35937,8.38758620252,8.20853804697,16.5961242495
3676.97,3554.61426,3673.82,-86.39087,8.38796179767,8.20898727165,16.5969490693
3678.62,3554.58276,3675.48,-86.4226,8.38833952686,8.20943901536,16.5977785422
3680.28,3554.55103,3677.14,-86.4541,8.38871711341,8.20989055509,16.5986076685
3681.94,3554.51953,3678.79,-86.48584,8.38909228412,8.21033917275,16.5994314569
3683.59,3554.48779,3680.45,-86.51733,8.38946958661,8.2107903063,16.6002598929
3685.25,3554.4563,3682.1,-86.54907,8.38984447517,8.21123852058,16.6010829957
3686.9,3554.42456,3683.76,-86.58056,8.39022149401,8.21168924867,16.6019107427
3688.56,3554.39307,3685.42,-86.6123,8.39059837077,8.21213977371,16.6027381445
3690.22,3554.36133,3687.07,-86.6438,8.39097283648,8.21258738368,16.6035602202
3691.87,3554.32983,3688.73,-86.67553,8.39134943023,8.21303750435,16.6043869346
3693.53,3554.2981,3690.38,-86.70727,8.39172361485,8.21348471276,16.6052083276
3695.18,3554.26636,3692.04,-86.73877,8.39209992602,8.2139344298,16.6060343558
3696.84,3554.23486,3693.7,-86.77026,8.39247609564,8.21438394468,16.6068600403
3698.5,3554.20337,3695.35,-86.802,8.39284985899,8.21483055149,16.6076804105
3700.15,3554.17163,3697.01,-86.83349,8.39322574666,8.21527966383,16.6085054105
3701.81,3554.14014,3698.66,-86.86523,8.39359922999,8.21572587087,16.6093251009
3703.46,3554.1084,3700.32,-86.89673,8.39397483614,8.21617458138,16.6101494175
3705.12,3554.0769,3701.98,-86.92846,8.39435030126,8.21662309063,16.6109733919
3706.78,3554.04517,3703.63,-86.95996,8.39472336489,8.21706869877,16.6117920637
3708.43,3554.01367,3705.29,-86.9917,8.39509854913,8.21751680727,16.6126153564
3710.09,3553.98193,3706.94,-87.02319,8.39547133378,8.21796201742,16.6134333512
3711.74,3553.95044,3708.6,-87.05493,8.39584623754,8.21840972589,16.6142559634
3713.4,3553.9187,3710.26,-87.08642,8.39622100081,8.21885723401,16.6150782348
3715.06,3553.88721,3711.91,-87.11792,8.39659336733,8.21930184792,16.6158952153
3716.71,3553.85571,3713.57,-87.14966,8.39696785076,8.21974895707,16.6167168078
3718.37,3553.82397,3715.22,-87.18115,8.39733993934,8.22019317478,16.6175331141
3720.02,3553.79248,3716.88,-87.21289,8.39771414334,8.22063988568,16.618354029
3721.68,3553.76074,3718.54,-87.24438,8.39808820737,8.22108639711,16.6191746045
3723.34,3553.72925,3720.19,-87.27588,8.39845987939,8.22153002123,16.6199899006
3724.99,3553.69775,3721.85,-87.30761,8.39883366462,8.22197613548,16.6208098001
3726.65,3553.66602,3723.5,-87.33911,8.39920505973,8.22241936515,16.6216244249
3728.3,3553.63452,3725.16,-87.3706,8.39957856658,8.22286508291,16.6224436495
3729.96,3553.60303,3726.82,-87.40234,8.39995193397,8.2233106021,16.6232625361
3731.62,3553.57129,3728.47,-87.43384,8.40032291407,8.22375324082,16.6240761549
3733.27,3553.53979,3730.13,-87.46533,8.4006960037,8.22419836458,16.6248943683
3734.93,3553.5083,3731.78,-87.49707,8.40106670792,8.2246406106,16.6257073185
3736.58,3553.47656,3733.44,-87.52856,8.40143952021,8.22508533964,16.6265248598
3738.24,3553.44507,3735.1,-87.56006,8.40181219356,8.22552987097,16.6273420645
3739.9,3553.41357,3736.75,-87.59179,8.4021824843,8.22597152867,16.628154013
3741.55,3553.38184,3738.41,-87.62329,8.40255488092,8.22641566632,16.6289705472
3743.21,3553.35034,3740.06,-87.65478,8.40292489681,8.22685693306,16.6297818299
3744.86,3553.31885,3741.72,-87.68628,8.40329701712,8.22730067774,16.6305976949
3746.52,3553.28735,3743.38,-87.71777,8.403668999,8.22774422559,16.6314132246
3748.18,3553.25586,3745.03,-87.74951,8.40403860295,8.2281849066,16.6322235096
3749.83,3553.22412,3746.69,-87.781,8.40441030913,8.22862806252,16.6330383716
3751.49,3553.19263,3748.34,-87.8125,8.40477963925,8.22906835429,16.6338479935
3753.14,3553.16113,3750.0,-87.84399,8.40515107013,8.22951111896,16.6346621891
3754.8,3553.12964,3751.66,-87.87549,8.4055223631,8.22995368768,16.6354760508
3756.46,3553.09814,3753.31,-87.90698,8.40589128281,8.23039339631,16.6362846791
3758.11,3553.06665,3754.97,-87.93872,8.4062623011,8.23083557482,16.6370978759
3759.77,3553.03491,3756.62,-87.97021,8.40663094798,8.23127489593,16.6379058439
3761.42,3553.00342,3758.28,-88.00171,8.40700169199,8.23171668491,16.6387183769
3763.08,3552.97192,3759.94,-88.0332,8.40737229861,8.23215827881,16.6395305774
3764.74,3552.94043,3761.59,-88.06469,8.40774053659,8.23259701934,16.6403375559
3766.39,3552.90894,3763.25,-88.09619,8.40811086953,8.23303822474,16.6411490943
3768.05,3552.87744,3764.9,-88.12768,8.4084788357,8.23347657946,16.6419554152
3769.7,3552.84595,3766.56,-88.15942,8.40884889538,8.23391739705,16.6427662924
3771.36,3552.81421,3768.22,-88.19092,8.40921881816,8.2343580204,16.6435768386
3773.02,3552.78271,3769.87,-88.22241,8.40958637694,8.23479579709,16.644382174
3774.67,3552.75122,3771.53,-88.2539,8.40995602707,8.23523603366,16.6451920607
3776.33,3552.71973,3773.18,-88.2854,8.41032331502,8.23567342622,16.6459967412
3777.98,3552.68823,3774.84,-88.31689,8.41069269289,8.23611327668,16.6468059696
3779.64,3552.65674,3776.5,-88.34839,8.41106193437,8.23655293375,16.6476148681
3781.3,3552.62524,3778.15,-88.37988,8.41142881644,8.23698975082,16.6484185673
3782.95,3552.59375,3779.81,-88.41137,8.41179778626,8.2374290228,16.6492268091
3784.61,3552.56226,3781.46,-88.44287,8.41216439851,8.23786545743,16.6500298559
3786.26,3552.53076,3783.12,-88.47461,8.41253309707,8.23830434499,16.6508374421
3787.92,3552.49902,3784.78,-88.5061,8.41290165975,8.23874304001,16.6516446998
3789.58,3552.46753,3786.43,-88.53759,8.4132678676,8.23917890165,16.6524467693
3791.23,3552.43604,3788.09,-88.56909,8.41363615961,8.23961721326,16.6532533729
3792.89,3552.40454,3789.74,-88.60058,8.41400209864,8.24005269414,16.6540547928
3794.54,3552.37305,3791.4,-88.63208,8.41437012039,8.24049062301,16.6548607434
3796.2,3552.34155,3793.06,-88.66357,8.41473800675,8.24092836018,16.6556663669
3797.86,3552.31006,3794.71,-88.69507,8.41510354286,8.24136327057,16.6564668134
3799.51,3552.27856,3796.37,-88.72656,8.41547115955,8.241800626,16.6572717856
3801.17,3552.24707,3798.02,-88.75805,8.41583642781,8.24223515729,16.6580715851
3802.82,3552.21558,3799.68,-88.78955,8.41620377524,8.24267213164,16.6588759069
3804.48,3552.18408,3801.34,-88.82104,8.41657098776,8.24310891513,16.6596799029
3806.14,3552.15259,3802.99,-88.85254,8.41693585459,8.24354287842,16.660478733
3807.79,3552.12109,3804.65,-88.88403,8.41730279843,8.24397928183,16.6612820803
3809.45,3552.0896,3806.3,-88.91552,8.41766739839,8.24441286766,16.662080266
3811.1,3552.05811,3807.96,-88.94677,8.41803407395,8.24484889165,16.6628829656
3812.76,3552.02686,3809.62,-88.97827,8.4184006151,8.24528472561,16.6636853407
3814.42,3551.99536,3811.27,-89.00976,8.41876481509,8.24571774591,16.664482561
3816.07,3551.96387,3812.93,-89.04126,8.41913108854,8.24615320144,16.66528429
3817.73,3551.93237,3814.58,-89.07275,8.41949502263,8.24658584591,16.6660808685
3819.38,3551.90088,3816.24,-89.10425,8.41986102878,8.24702092367,16.6668819525
3821.04,3551.86938,3817.9,-89.13574,8.42022690102,8.24745581222,16.6676827132
3822.7,3551.83789,3819.55,-89.16723,8.4205904366,8.24788789361,16.6684783302
3824.35,3551.8064,3821.21,-89.19873,8.42095604211,8.24832240537,16.6692784475
3826.01,3551.7749,3822.86,-89.23022,8.42131931276,8.24875411257,16.6700734253
3827.66,3551.74341,3824.52,-89.26147,8.42168465194,8.24918824819,16.6708729001
3829.32,3551.71216,3826.18,-89.29297,8.42204985769,8.24962219542,16.6716720531
3830.98,3551.68066,3827.83,-89.32446,8.42241273129,8.25005334197,16.6724660733
3832.63,3551.64917,3829.49,-89.35595,8.42277767128,8.25048691404,16.6732645853
3834.29,3551.61768,3831.14,-89.38745,8.42314028092,8.25091768802,16.6740579689
3835.94,3551.58618,3832.8,-89.41894,8.42350495555,8.25135088557,16.6748558411
3837.6,3551.55469,3834.46,-89.45019,8.42386949724,8.25178389554,16.6756533928
3839.26,3551.52344,3836.11,-89.48169,8.42423171126,8.2522141113,16.6764458226
3840.91,3551.49194,3837.77,-89.51318,8.42459598816,8.25264674773,16.6772427359
3842.57,3551.46045,3839.42,-89.54467,8.42495793917,8.25307659251,16.6780345317
3844.22,3551.42896,3841.08,-89.57592,8.42532195167,8.25350885604,16.6788308077
3845.88,3551.39771,3842.74,-89.60742,8.42568583172,8.2539409328,16.6796267645
3847.54,3551.36621,3844.39,-89.63891,8.42604738855,8.25437022176,16.6804176103
3849.19,3551.33472,3846.05,-89.67041,8.42641100476,8.25480192658,16.6812129313
3850.85,3551.30322,3847.7,-89.70166,8.42677229954,8.25523084617,16.6820031457
3852.5,3551.27197,3849.36,-89.73315,8.42713565231,8.2556621797,16.682797832
3854.16,3551.24048,3851.02,-89.76465,8.4274988731,8.25609332726,16.6835922004
3855.82,3551.20898,3852.67,-89.79614,8.42785977512,8.25652169341,16.6843814685
3857.47,3551.17749,3854.33,-89.82739,8.42822273304,8.25695247063,16.6851752037
3859.13,3551.14624,3855.98,-89.85888,8.42858337396,8.25738046899,16.685963843
3860.78,3551.11475,3857.64,-89.89038,8.42894606939,8.25781087651,16.6867569459
3862.44,3551.08325,3859.3,-89.92163,8.42930863331,8.25824109886,16.6875497322
3864.1,3551.052,3860.95,-89.95312,8.4296688829,8.25866854617,16.6883374291
3865.75,3551.02051,3862.61,-89.98462,8.4300311849,8.25909839976,16.6891295847
3867.41,3550.98901,3864.26,-90.01587,8.43039117433,8.25952548085,16.6899166552
3869.06,3550.95776,3865.92,-90.04736,8.43075321478,8.25995496633,16.6907081811
3870.72,3550.92627,3867.58,-90.07861,8.43111512421,8.26038426743,16.6914993916
3872.38,3550.89502,3869.23,-90.1101,8.43147472371,8.26081079982,16.6922855235
3874.03,3550.86353,3870.89,-90.14135,8.43183637216,8.26123973374,16.6930761059
3875.69,3550.83228,3872.54,-90.17285,8.43219571244,8.26166590148,16.6938616139
3877.34,3550.80078,3874.2,-90.2041,8.43255710029,8.26209446886,16.6946515692
3879.0,3550.76953,3875.86,-90.23559,8.43291835758,8.26252285265,16.6954412102
3880.66,3550.73804,3877.51,-90.26684,8.43327730934,8.26294847403,16.6962257834
3882.31,3550.70679,3879.17,-90.29809,8.4336383066,8.26337649221,16.6970147988
3883.97,3550.67554,3880.82,-90.32959,8.43399700007,8.26380175049,16.6977987506
3885.62,3550.64404,3882.48,-90.36084,8.43435773766,8.26422940369,16.6985871413
3887.28,3550.61279,3884.14,-90.39233,8.43471834516,8.26465687408,16.6993752192
3888.94,3550.5813,3885.79,-90.42358,8.43507665151,8.26508158833,16.7001582398
3890.59,3550.55005,3887.45,-90.45483,8.4354369999,8.26550869467,16.7009456946
3892.25,3550.5188,3889.1,-90.48633,8.43579504889,8.26593304738,16.7017280963
3893.9,3550.4873,3890.76,-90.51758,8.43615513855,8.26635979028,16.7025149288
3895.56,3550.45605,3892.42,-90.54907,8.43651509859,8.26678635115,16.7033014497
3897.22,3550.42456,3894.07,-90.58032,8.43687276185,8.26721016214,16.704082924
3898.87,3550.39331,3895.73,-90.61157,8.43723246372,8.26763636051,16.7048688242
3900.53,3550.36206,3897.38,-90.64306,8.43758987053,8.26805981149,16.705649682
3902.18,3550.33057,3899.04,-90.67431,8.43794931459,8.26848564797,16.7064349626
3903.84,3550.29932,3900.7,-90.70581,8.4383086295,8.26891130319,16.7072199327
3905.5,3550.26782,3902.35,-90.73706,8.43866565196,8.26933421475,16.7079998667
3907.15,3550.23657,3904.01,-90.76831,8.43902470962,8.26975950901,16.7087842186
3908.81,3550.20532,3905.66,-90.7998,8.43938147656,8.27018206208,16.7095635386
3910.46,3550.17383,3907.32,-90.83105,8.43974027733,8.27060699598,16.7103472733
3912.12,3550.14258,3908.98,-90.86255,8.44009894941,8.27103174938,16.7111306988
3913.78,3550.11108,3910.63,-90.8938,8.44045533337,8.27145376532,16.7119090987
3915.43,3550.07983,3912.29,-90.92505,8.44081374912,8.27187815929,16.7126919084
3917.09,3550.04858,3913.94,-90.95654,8.44116987848,8.27229981825,16.7134696967
3918.74,3550.01709,3915.6,-90.98779,8.44152803825,8.27272385339,16.7142518916
3920.4,3549.98584,3917.26,-91.01904,8.4418860698,8.27314770879,16.7150337786
3922.06,3549.95459,3918.91,-91.05053,8.44224181755,8.27356883289,16.7158106504
3923.71,3549.9231,3920.57,-91.08178,8.44259959367,8.27399233038,16.7165919241
3925.37,3549.89185,3922.22,-91.11328,8.44295508772,8.27441309901,16.7173681867
3927.02,3549.86035,3923.88,-91.14453,8.44331260879,8.27483623918,16.718148848
3928.68,3549.8291,3925.54,-91.17578,8.44367000209,8.27525920037,16.7189292025
3930.34,3549.79785,3927.19,-91.20703,8.44402511588,8.2756794364,16.7197045523
3931.99,3549.7666,3928.85,-91.23852,8.44438225467,8.27610204118,16.7204842958
3933.65,3549.73511,3930.5,-91.26977,8.44473711567,8.27652192323,16.7212590389
3935.3,3549.70386,3932.16,-91.30102,8.44509400031,8.2769441722,16.7220381725
3936.96,3549.67261,3933.82,-91.33252,8.44545075763,8.27736624295,16.7228170006
3938.62,3549.64111,3935.47,-91.36377,8.44580523973,8.27778559463,16.7235908344
3940.27,3549.60986,3937.13,-91.39502,8.44616174344,8.27820731046,16.7243690539
3941.93,3549.57861,3938.78,-91.42627,8.44651597364,8.27862630967,16.7251422833
3943.58,3549.54736,3940.44,-91.45776,8.44687222411,8.27904767118,16.7259198953
3945.24,3549.51587,3942.1,-91.48901,8.44722834772,8.27946885522,16.7266972029
3946.9,3549.48462,3943.75,-91.52026,8.44758220036,8.27988732629,16.7274695267
3948.55,3549.45337,3945.41,-91.55151,8.44793807126,8.2803081569,16.7282462282
3950.21,3549.42212,3947.06,-91.58276,8.4482916729,8.28072627697,16.7290179499
3951.86,3549.39087,3948.72,-91.61425,8.44864729145,8.28114675475,16.7297940462
